_date,referee,home,away,fouls_home,fouls_away,corners_home,corners_away,tackles_home,tackles_away,offsides_home,offsides_away,goal_kicks_home,goal_kicks_away,trow_ins_home,trow_ins_away,sot_home,sot_away,shots_home,shots_away,league_season
2024-05-04,Tobias Welz,Stuttgart,Bayern Munich,10,8,3,1,15,20,3,0,2,8,20,14,9,2,24,9,BS 23/24
2024-05-04,Timo Gerach,Werder Bremen,M'Gladbach,6,7,7,2,12,16,2,1,9,14,14,12,6,5,18,16,BS 23/24
2024-05-04,Robert Schröder,Dortmund,Augsburg,4,10,6,9,18,17,1,0,11,8,20,12,10,3,21,22,BS 23/24
2024-05-04,Robert Hartmann,Wolfsburg,Darmstadt 98,11,13,9,2,8,18,0,4,6,7,23,16,7,1,21,6,BS 23/24
2024-05-04,Sören Storks,Köln,Freiburg,10,9,7,1,18,13,0,0,5,14,33,18,7,0,19,4,BS 23/24
2024-05-05,Marco Fritz,Union Berlin,Bochum,13,16,6,4,15,16,1,0,8,5,29,34,5,5,12,18,BS 23/24
2024-05-05,Christian Dingert,Eint Frankfurt,Leverkusen,10,4,10,5,21,12,1,1,5,10,14,14,5,4,17,7,BS 23/24
2024-05-05,Sven Jablonski,Heidenheim,Mainz 05,8,8,6,3,17,15,2,2,6,4,19,22,5,3,15,10,BS 23/24
2024-05-10,Patrick Ittrich,Augsburg,Stuttgart,15,9,5,5,15,10,4,0,11,5,14,16,1,7,9,19,BS 23/24
2024-05-11,Deniz Aytekin,Köln,Union Berlin,15,16,6,8,10,13,0,1,4,14,25,15,4,5,17,12,BS 23/24
2024-05-11,Daniel Siebert,Freiburg,Heidenheim,9,11,2,4,16,14,2,1,7,15,11,16,4,3,20,8,BS 23/24
2024-05-11,Robert Schröder,M'Gladbach,Eint Frankfurt,9,10,2,8,25,20,0,3,10,4,18,26,3,2,6,17,BS 23/24
2024-05-11,Sascha Stegemann,RB Leipzig,Werder Bremen,11,6,4,3,15,22,2,2,7,13,20,12,5,2,13,11,BS 23/24
2024-05-11,Tobias Stieler,Mainz 05,Dortmund,14,11,4,2,28,17,2,2,7,4,16,22,6,2,14,9,BS 23/24
2024-05-12,Florian Badstübner,Darmstadt 98,Hoffenheim,9,3,2,3,15,15,3,3,5,5,25,11,0,7,10,12,BS 23/24
2024-05-12,Bastian Dankert,Bayern Munich,Wolfsburg,7,8,4,0,11,23,3,0,6,5,8,12,3,2,6,5,BS 23/24
2024-05-12,Benjamin Brand,Bochum,Leverkusen,5,10,2,6,23,9,3,2,13,8,13,17,0,9,3,28,BS 23/24
