_date,referee,home,away,fouls_home,fouls_away,corners_home,corners_away,tackles_home,tackles_away,offsides_home,offsides_away,goal_kicks_home,goal_kicks_away,trow_ins_home,trow_ins_away,sot_home,sot_away,shots_home,shots_away,league_season
2024-02-10,Marco Guida,Roma,Inter,9,14,3,8,9,12,0,0,3,5,20,18,3,6,8,10,SA 23/24
2024-02-10,Daniele Orsato,Sassuolo,Torino,12,11,5,4,12,16,0,4,11,8,25,16,4,2,11,13,SA 23/24
2024-02-11,Ermanno Feliciani,Fiorentina,Frosinone,16,8,2,5,19,12,0,1,10,7,29,25,7,3,18,11,SA 23/24
2024-02-11,Gianluca Manganiello,Bologna,Lecce,10,13,4,3,23,14,0,0,9,11,21,21,6,3,16,14,SA 23/24
2024-02-11,Davide Massa,Monza,Hellas Verona,19,15,5,2,11,13,1,3,11,10,19,13,1,1,11,10,SA 23/24
2024-02-11,Andrea Colombo,Genoa,Atalanta,8,13,7,4,17,12,0,1,3,9,19,23,6,9,15,14,SA 23/24
2024-02-11,Daniele Doveri,Milan,Napoli,9,12,1,2,21,17,3,1,7,6,24,19,6,2,10,12,SA 23/24
2024-02-12,Rosario Abisso,Juventus,Udinese,15,10,8,4,17,24,0,0,6,13,32,14,6,1,14,8,SA 23/24
2024-02-14,Daniele Chiffi,Bologna,Fiorentina,11,8,2,3,17,11,3,0,9,8,18,25,7,3,18,12,SA 23/24
2024-02-16,Giovanni Ayroldi,Torino,Lecce,16,11,5,5,13,15,1,0,5,7,16,27,4,3,12,8,SA 23/24
2024-02-16,Marco Piccinini,Inter,Salernitana,9,9,18,0,14,4,4,0,2,16,21,15,10,0,26,1,SA 23/24
2024-02-17,Juan Sacchi,Napoli,Genoa,9,13,7,2,9,17,0,4,1,17,23,10,7,4,25,6,SA 23/24
2024-02-17,Marco Di Bello,Hellas Verona,Juventus,8,10,5,4,17,15,0,2,7,4,19,25,9,3,14,17,SA 23/24
2024-02-17,Alessandro Prontera,Atalanta,Sassuolo,10,9,11,5,14,18,1,0,5,14,19,27,11,3,27,11,SA 23/24
2024-02-18,Fabio Maresca,Lazio,Bologna,5,11,8,3,13,12,2,0,10,8,18,19,6,3,12,11,SA 23/24
2024-02-18,Luca Pairetto,Empoli,Fiorentina,15,14,0,3,15,18,1,1,8,2,23,25,3,3,4,9,SA 23/24
2024-02-18,Maurizio Mariani,Udinese,Cagliari,14,10,3,4,11,15,3,0,6,11,27,29,3,2,17,5,SA 23/24
2024-02-18,Antonio Giua,Frosinone,Roma,10,16,10,2,16,7,0,1,4,16,13,12,7,4,25,12,SA 23/24
2024-02-18,Andrea Colombo,Monza,Milan,11,10,7,3,14,13,0,0,7,4,11,12,5,6,11,16,SA 23/24
2024-02-22,Federico La Penna,Torino,Lazio,11,7,7,4,8,12,1,0,1,18,20,15,4,4,24,7,SA 23/24
2024-02-23,Rosario Abisso,Bologna,Hellas Verona,12,15,11,1,16,12,3,3,8,5,31,24,3,3,12,7,SA 23/24
2024-02-24,Gianluca Aureliano,Sassuolo,Empoli,12,14,4,1,14,12,0,3,6,18,24,18,4,5,18,12,SA 23/24
2024-02-24,Michael Fabbri,Salernitana,Monza,6,13,7,11,7,10,0,2,3,8,14,13,3,7,11,17,SA 23/24
2024-02-24,Francesco Fourneau,Genoa,Udinese,9,17,8,3,19,14,1,2,3,9,13,11,4,1,19,5,SA 23/24
2024-02-25,Antonio Rapuano,Juventus,Frosinone,12,6,8,3,21,21,3,1,5,14,23,10,5,2,22,6,SA 23/24
2024-02-25,Luca Pairetto,Cagliari,Napoli,12,12,4,3,19,10,4,2,5,7,28,21,3,4,8,9,SA 23/24
2024-02-25,Daniele Doveri,Lecce,Inter,13,6,7,10,9,16,3,5,6,8,5,14,2,7,14,11,SA 23/24
2024-02-25,Daniele Orsato,Milan,Atalanta,12,16,5,3,8,18,0,1,3,8,16,14,6,2,20,7,SA 23/24
2024-02-26,Juan Sacchi,Roma,Torino,12,16,0,4,10,13,0,1,4,3,10,7,2,6,5,14,SA 23/24
2024-02-26,Marco Guida,Fiorentina,Lazio,15,12,13,2,12,17,1,0,3,7,18,19,6,1,21,5,SA 23/24
2024-02-28,Daniele Chiffi,Sassuolo,Napoli,3,5,5,10,14,13,0,3,8,1,18,18,2,9,5,27,SA 23/24
2024-02-28,Andrea Colombo,Inter,Atalanta,10,15,4,1,13,12,2,2,8,9,15,13,6,1,14,6,SA 23/24
2024-03-01,Marco Di Bello,Lazio,Milan,17,19,2,5,13,16,0,3,10,6,20,13,3,5,11,14,SA 23/24
2024-03-02,Gianluca Manganiello,Udinese,Salernitana,13,13,5,6,11,14,4,1,10,14,15,20,5,1,18,17,SA 23/24
2024-03-02,Marco Piccinini,Monza,Roma,11,18,6,3,10,9,0,1,6,8,5,6,5,5,16,11,SA 23/24
2024-03-02,Matteo Marchetti,Torino,Fiorentina,13,13,4,5,9,15,1,0,17,8,10,16,2,3,8,14,SA 23/24
2024-03-03,Fabio Maresca,Hellas Verona,Sassuolo,23,10,2,10,15,10,1,2,9,8,19,34,5,2,10,13,SA 23/24
2024-03-03,Marco Guida,Frosinone,Lecce,11,10,12,8,11,17,2,2,3,7,26,22,7,4,15,10,SA 23/24
2024-03-03,Antonio Rapuano,Empoli,Cagliari,11,15,9,2,7,10,3,0,8,6,32,22,3,4,16,8,SA 23/24
2024-03-03,Federico La Penna,Atalanta,Bologna,11,12,6,2,17,19,2,2,5,8,30,17,2,5,11,10,SA 23/24
2024-03-03,Maurizio Mariani,Napoli,Juventus,6,16,2,1,11,14,1,1,9,8,19,14,6,4,13,18,SA 23/24
2024-03-04,Giovanni Ayroldi,Inter,Genoa,5,17,4,5,7,18,1,2,6,10,17,7,4,2,14,10,SA 23/24
2024-03-08,Daniele Orsato,Napoli,Torino,9,13,13,7,9,12,3,0,3,7,27,14,8,2,22,11,SA 23/24
2024-03-09,Francesco Fourneau,Cagliari,Salernitana,16,11,5,4,17,13,4,2,8,6,20,25,7,5,12,12,SA 23/24
2024-03-09,Federico La Penna,Sassuolo,Frosinone,14,9,1,2,21,17,0,2,13,8,25,18,4,1,10,10,SA 23/24
2024-03-09,Luca Pairetto,Bologna,Inter,18,12,7,2,11,14,0,2,3,10,22,19,3,4,18,5,SA 23/24
2024-03-09,Ermanno Feliciani,Genoa,Monza,11,10,10,1,17,18,1,0,2,17,22,12,4,5,21,9,SA 23/24
2024-03-10,Daniele Chiffi,Lecce,Hellas Verona,15,19,11,6,10,14,3,2,10,8,31,22,3,4,15,13,SA 23/24
2024-03-10,Juan Sacchi,Milan,Empoli,18,13,11,4,19,17,1,4,4,8,14,19,5,2,15,5,SA 23/24
2024-03-10,Marco Guida,Juventus,Atalanta,12,10,4,3,25,15,2,0,6,10,23,10,5,3,18,7,SA 23/24
2024-03-10,Davide Massa,Fiorentina,Roma,10,15,8,2,9,10,1,2,6,5,15,18,4,5,14,10,SA 23/24
2024-03-11,Gianluca Aureliano,Lazio,Udinese,9,15,9,5,11,14,0,1,3,14,31,23,6,5,18,14,SA 23/24
2024-03-15,Michael Fabbri,Empoli,Bologna,19,12,7,6,16,9,2,0,9,7,8,25,1,9,10,20,SA 23/24
2024-03-16,Andrea Colombo,Udinese,Torino,11,17,3,4,13,12,2,1,6,9,12,21,1,5,12,12,SA 23/24
2024-03-16,Matteo Marcenaro,Monza,Cagliari,11,9,3,7,16,14,1,3,15,7,21,16,3,0,15,10,SA 23/24
2024-03-16,Fabio Maresca,Salernitana,Lecce,9,18,7,1,8,12,1,1,6,10,18,22,6,4,15,17,SA 23/24
2024-03-16,Antonio Rapuano,Frosinone,Lazio,10,16,9,4,9,19,2,4,6,9,23,20,5,7,14,22,SA 23/24
2024-03-17,Antonio Giua,Juventus,Genoa,11,11,12,2,18,17,2,0,7,7,26,18,2,2,17,5,SA 23/24
2024-03-17,Maurizio Mariani,Hellas Verona,Milan,9,8,3,5,29,17,1,2,10,15,10,19,4,6,15,18,SA 23/24
2024-03-17,Gianluca Manganiello,Roma,Sassuolo,11,10,4,7,18,15,3,0,8,7,16,14,4,2,10,8,SA 23/24
2024-03-17,Federico La Penna,Inter,Napoli,19,6,5,7,18,10,3,0,8,8,14,20,6,3,19,11,SA 23/24
2024-03-30,Luca Pairetto,Napoli,Atalanta,6,13,7,5,17,17,3,2,4,15,31,18,5,6,20,12,SA 23/24
2024-03-30,Juan Sacchi,Genoa,Frosinone,16,11,3,8,22,12,1,0,11,6,14,26,2,3,8,14,SA 23/24
2024-03-30,Gianluca Aureliano,Torino,Monza,9,11,7,2,5,9,1,2,9,7,12,16,5,2,14,9,SA 23/24
2024-03-30,Andrea Colombo,Lazio,Juventus,12,10,7,2,15,9,1,0,5,12,21,16,4,3,16,9,SA 23/24
2024-03-30,Fabio Maresca,Fiorentina,Milan,8,12,7,5,10,16,1,5,7,7,15,15,7,10,17,14,SA 23/24
2024-04-01,Ermanno Feliciani,Bologna,Salernitana,11,12,5,3,19,19,3,0,5,10,22,11,3,2,14,8,SA 23/24
2024-04-01,Michael Fabbri,Sassuolo,Udinese,7,10,10,1,14,11,0,2,9,13,23,11,5,2,14,12,SA 23/24
2024-04-01,Daniele Doveri,Cagliari,Hellas Verona,11,16,7,2,20,22,2,3,6,10,31,22,2,5,12,8,SA 23/24
2024-04-01,Matteo Marcenaro,Lecce,Roma,9,12,8,4,9,16,2,0,11,14,17,22,6,3,27,10,SA 23/24
2024-04-01,Federico Dionisi,Inter,Empoli,14,16,8,6,8,11,1,0,8,8,11,20,7,3,19,14,SA 23/24
2024-04-05,Simone Sozza,Salernitana,Sassuolo,10,13,4,9,16,1,1,3,10,5,16,14,1,5,4,16,SA 23/24
2024-04-06,Luca Massimi,Milan,Lecce,8,8,5,1,21,16,2,1,3,6,17,10,7,7,16,11,SA 23/24
2024-04-06,Marco Guida,Roma,Lazio,14,15,3,6,12,9,1,1,7,8,19,23,3,1,15,11,SA 23/24
2024-04-06,Davide Massa,Empoli,Torino,13,13,1,7,14,13,2,1,10,8,17,20,3,5,4,19,SA 23/24
2024-04-07,Daniele Orsato,Frosinone,Bologna,10,14,5,2,14,19,0,2,10,6,27,20,5,5,12,13,SA 23/24
2024-04-07,Daniele Doveri,Monza,Napoli,10,8,1,6,13,16,1,4,8,3,16,18,2,8,7,19,SA 23/24
2024-04-07,Antonio Rapuano,Cagliari,Atalanta,16,19,4,4,24,29,2,1,9,10,33,23,3,2,11,7,SA 23/24
2024-04-07,Gianluca Manganiello,Hellas Verona,Genoa,14,15,5,3,16,14,2,3,6,3,30,23,3,5,12,11,SA 23/24
2024-04-07,Federico La Penna,Juventus,Fiorentina,16,8,5,6,14,12,5,1,10,1,16,20,2,2,7,13,SA 23/24
2024-04-08,Marco Piccinini,Udinese,Inter,11,11,0,8,11,13,0,4,14,3,16,22,1,5,3,22,SA 23/24
2024-04-12,Luca Zufferli,Lazio,Salernitana,15,10,9,0,16,7,3,0,0,8,18,15,6,5,17,8,SA 23/24
2024-04-13,Maurizio Mariani,Lecce,Empoli,18,15,10,3,11,12,2,4,7,7,26,18,7,0,14,3,SA 23/24
2024-04-13,Fabio Maresca,Torino,Juventus,18,11,6,2,11,9,0,1,2,7,13,14,2,3,13,8,SA 23/24
2024-04-13,Federico La Penna,Bologna,Monza,13,19,10,0,8,13,1,0,3,9,22,15,7,0,17,4,SA 23/24
2024-04-14,Michael Fabbri,Napoli,Frosinone,11,14,6,2,11,15,2,2,8,9,21,16,8,5,20,12,SA 23/24
2024-04-14,Davide Massa,Sassuolo,Milan,12,9,2,6,21,12,0,3,13,3,16,18,5,7,10,23,SA 23/24
2024-04-14,Francesco Fourneau,Inter,Cagliari,5,10,7,0,12,9,3,0,8,9,15,13,6,6,14,10,SA 23/24
2024-04-15,Davide Di Marco,Fiorentina,Genoa,8,19,6,2,9,16,1,2,6,11,21,20,3,2,20,6,SA 23/24
2024-04-15,Juan Sacchi,Atalanta,Hellas Verona,6,10,5,4,22,11,2,2,10,11,30,29,9,5,16,13,SA 23/24
2024-04-19,Ermanno Feliciani,Genoa,Lazio,7,13,2,9,11,20,2,3,6,9,17,17,2,1,8,13,SA 23/24
2024-04-19,Marco Piccinini,Cagliari,Juventus,16,15,4,3,15,17,1,3,8,8,17,26,2,3,7,11,SA 23/24
2024-04-20,Gianluca Manganiello,Empoli,Napoli,14,12,2,8,23,15,0,1,6,8,15,31,1,1,7,9,SA 23/24
2024-04-20,Marco Guida,Hellas Verona,Udinese,18,12,10,6,16,12,0,5,11,8,36,22,4,1,16,18,SA 23/24
2024-04-21,Daniele Doveri,Sassuolo,Lecce,10,13,9,4,12,20,1,1,6,8,32,24,3,7,10,14,SA 23/24
2024-04-21,Antonio Rapuano,Torino,Frosinone,10,17,6,4,25,20,2,2,13,8,18,19,2,3,13,12,SA 23/24
2024-04-21,Matteo Marchetti,Salernitana,Fiorentina,13,11,2,5,20,8,3,2,9,3,16,22,1,7,5,12,SA 23/24
2024-04-21,Antonio Giua,Monza,Atalanta,8,13,2,8,12,15,0,1,6,7,27,18,2,6,17,12,SA 23/24
2024-04-22,Fabio Maresca,Roma,Bologna,8,12,8,2,17,19,0,1,7,9,19,21,4,3,14,11,SA 23/24
2024-04-22,Andrea Colombo,Milan,Inter,19,10,5,3,12,15,1,5,8,10,16,10,6,3,15,11,SA 23/24
2024-04-25,Luca Pairetto,Udinese,Roma,15,10,4,8,18,16,2,2,6,4,10,19,3,5,9,19,SA 23/24
2024-04-26,Francesco Fourneau,Frosinone,Salernitana,13,11,7,3,14,5,1,2,9,8,17,26,3,2,10,17,SA 23/24
2024-04-27,Alberto Santoro,Lecce,Monza,13,18,0,5,20,8,0,1,4,8,11,23,4,0,12,8,SA 23/24
2024-04-27,Maurizio Mariani,Juventus,Milan,10,4,9,4,23,19,1,0,7,10,11,16,6,0,18,9,SA 23/24
2024-04-27,Davide Massa,Lazio,Hellas Verona,13,18,4,2,13,19,7,0,6,12,27,25,5,1,17,7,SA 23/24
2024-04-28,Maria Sole Ferrieri Caputi,Inter,Torino,6,8,5,4,11,11,2,0,3,11,12,9,4,3,16,11,SA 23/24
2024-04-28,Juan Sacchi,Bologna,Udinese,11,21,10,3,18,27,1,1,6,9,18,16,4,4,15,11,SA 23/24
2024-04-28,Michael Fabbri,Atalanta,Empoli,19,14,8,1,12,30,1,1,7,8,33,24,4,2,16,11,SA 23/24
2024-04-28,Simone Sozza,Napoli,Roma,11,5,9,2,17,15,1,1,4,11,15,14,8,3,25,9,SA 23/24
2024-04-28,Matteo Marcenaro,Fiorentina,Sassuolo,9,9,10,2,12,16,2,0,7,8,13,13,10,2,22,7,SA 23/24
2024-04-29,Federico Dionisi,Genoa,Cagliari,12,14,2,4,17,10,2,3,12,10,22,31,5,1,12,12,SA 23/24
2024-05-03,Simone Sozza,Torino,Bologna,14,11,2,4,17,13,0,1,7,5,18,17,1,1,8,5,SA 23/24
2024-05-04,Luca Pairetto,Monza,Lazio,8,13,5,4,8,11,1,1,6,10,14,13,7,5,17,9,SA 23/24
2024-05-04,Matteo Marchetti,Sassuolo,Inter,10,10,2,5,9,12,0,7,13,3,17,21,2,1,6,14,SA 23/24
2024-05-05,Matteo Marcenaro,Cagliari,Lecce,9,15,3,10,9,15,1,1,14,7,13,19,3,3,9,16,SA 23/24
2024-05-05,Daniele Doveri,Empoli,Frosinone,15,11,3,8,14,11,5,1,7,2,24,22,1,5,7,17,SA 23/24
2024-05-05,Antonio Rapuano,Hellas Verona,Fiorentina,12,11,1,2,17,17,3,4,8,8,16,20,3,4,8,13,SA 23/24
2024-05-05,Alessandro Prontera,Milan,Genoa,8,10,7,1,12,14,2,1,4,11,10,14,7,1,26,5,SA 23/24
2024-05-05,Andrea Colombo,Roma,Juventus,7,10,9,6,15,16,1,2,11,13,18,12,3,6,19,16,SA 23/24
2024-05-06,Ermanno Feliciani,Salernitana,Atalanta,12,10,1,7,15,11,0,3,16,5,20,15,2,4,9,17,SA 23/24
2024-05-06,Gianluca Aureliano,Udinese,Napoli,13,10,7,5,9,16,5,1,4,11,19,20,2,4,10,12,SA 23/24
2024-05-10,Antonio Giua,Frosinone,Inter,4,8,8,4,2,16,0,1,9,11,17,11,6,5,17,14,SA 23/24
2024-05-11,Luca Pairetto,Napoli,Bologna,15,12,9,3,26,25,3,1,2,15,28,12,5,4,15,11,SA 23/24
2024-05-11,Simone Sozza,Milan,Cagliari,11,9,6,3,16,15,1,4,3,3,11,13,10,7,17,13,SA 23/24
2024-05-12,Gianluca Aureliano,Lazio,Empoli,18,15,7,7,19,11,0,3,9,7,25,21,5,3,11,16,SA 23/24
2024-05-12,Maurizio Mariani,Genoa,Sassuolo,13,10,3,7,12,13,3,0,11,7,21,16,1,3,8,11,SA 23/24
2024-05-12,Livio Marinelli,Hellas Verona,Torino,19,15,7,4,25,10,1,0,5,8,20,22,5,2,13,6,SA 23/24
2024-05-12,Alberto Santoro,Juventus,Salernitana,15,12,9,4,15,22,3,1,6,16,26,19,6,4,25,13,SA 23/24
2024-05-12,Marco Guida,Atalanta,Roma,11,11,6,1,8,20,2,1,2,16,20,12,7,5,24,8,SA 23/24
